sigla,ano,quesito,jurado,nota
TIJ,1997,Enredo,J4,10
TIJ,1997,Evolução,J1,9.5
TIJ,1997,Evolução,J2,9.5
TIJ,1997,Evolução,J3,9
TIJ,1997,Evolução,J4,9.5
TIJ,1997,Harmonia,J1,9
TIJ,1997,Harmonia,J2,10
TIJ,1997,Harmonia,J3,9
TIJ,1997,Samba-Enredo,J1,9
TIJ,1997,Samba-Enredo,J2,10
TIJ,1997,Samba-Enredo,J3,9
TIJ,1997,Samba-Enredo,J4,9
TIJ,1997,Bateria,J1,10
TIJ,1997,Bateria,J2,9
TIJ,1997,Bateria,J3,9
TIJ,1997,Bateria,J4,8.5
TIJ,1997,Alegorias e Adereços,J2,9
TIJ,1997,Alegorias e Adereços,J1,9.5
TIJ,1997,Fantasias,J4,9
TIJ,1997,Fantasias,J3,9
TIJ,1997,Fantasias,J2,9.5
TIJ,1997,Pen.,Pen.,0
TIJ,1997,Fantasias,J1,9.5
TIJ,1997,Comissão de Frente,J4,9
TIJ,1997,Comissão de Frente,J3,10
TIJ,1997,Comissão de Frente,J2,9.5
TIJ,1997,Comissão de Frente,J1,10
TIJ,1997,Mestre-Sala e Porta-Bandeira,J4,9.5
TIJ,1997,Mestre-Sala e Porta-Bandeira,J3,10
TIJ,1997,Mestre-Sala e Porta-Bandeira,J2,9.5
TIJ,1997,Mestre-Sala e Porta-Bandeira,J1,9.5
UNI,1997,Fantasias,J4,9.5
UNI,1997,Pen.,Pen.,0
UNI,1997,Bateria,J4,10
UNI,1997,Bateria,J3,9
UNI,1997,Bateria,J2,10
UNI,1997,Bateria,J1,9.5
UNI,1997,Samba-Enredo,J4,9.5
UNI,1997,Samba-Enredo,J3,8.5
UNI,1997,Samba-Enredo,J2,8
UNI,1997,Samba-Enredo,J1,9.5
UNI,1997,Harmonia,J4,9
UNI,1997,Harmonia,J3,9.5
UNI,1997,Harmonia,J2,9.5
UNI,1997,Harmonia,J1,10
UNI,1997,Evolução,J4,8.5
UNI,1997,Evolução,J3,8
UNI,1997,Evolução,J2,9.5
UNI,1997,Evolução,J1,9
UNI,1997,Enredo,J4,9
UNI,1997,Enredo,J3,10
UNI,1997,Enredo,J2,8.5
UNI,1997,Enredo,J1,9.5
UNI,1997,Alegorias e Adereços,J4,8.5
UNI,1997,Alegorias e Adereços,J3,8
UNI,1997,Alegorias e Adereços,J2,8.5
UNI,1997,Alegorias e Adereços,J1,9
UNI,1997,Fantasias,J3,9.5
UNI,1997,Fantasias,J2,10
UNI,1997,Fantasias,J1,9
UNI,1997,Comissão de Frente,J4,9
UNI,1997,Comissão de Frente,J3,9
UNI,1997,Comissão de Frente,J2,9.5
UNI,1997,Comissão de Frente,J1,9
UNI,1997,Mestre-Sala e Porta-Bandeira,J4,9
UNI,1997,Mestre-Sala e Porta-Bandeira,J3,9.5
UNI,1997,Mestre-Sala e Porta-Bandeira,J2,10
UNI,1997,Mestre-Sala e Porta-Bandeira,J1,10
VIR,1997,Enredo,J1,10
VIR,1997,Bateria,J2,10
VIR,1997,Bateria,J3,9
VIR,1997,Bateria,J4,10
VIR,1997,Pen.,Pen.,0
VIR,1997,Mestre-Sala e Porta-Bandeira,J1,10
VIR,1997,Mestre-Sala e Porta-Bandeira,J2,10
VIR,1997,Mestre-Sala e Porta-Bandeira,J3,10
VIR,1997,Mestre-Sala e Porta-Bandeira,J4,10
VIR,1997,Comissão de Frente,J1,10
VIR,1997,Comissão de Frente,J2,10
VIR,1997,Comissão de Frente,J3,10
VIR,1997,Comissão de Frente,J4,10
VIR,1997,Fantasias,J1,10
VIR,1997,Fantasias,J2,10
VIR,1997,Fantasias,J3,10
VIR,1997,Fantasias,J4,10
VIR,1997,Alegorias e Adereços,J1,10
VIR,1997,Alegorias e Adereços,J2,10
VIR,1997,Alegorias e Adereços,J3,10
VIR,1997,Alegorias e Adereços,J4,10
VIR,1997,Enredo,J2,10
VIR,1997,Enredo,J3,10
VIR,1997,Enredo,J4,10
VIR,1997,Evolução,J1,10
VIR,1997,Evolução,J2,10
VIR,1997,Evolução,J3,10
VIR,1997,Evolução,J4,10
VIR,1997,Harmonia,J1,10
VIR,1997,Harmonia,J2,10
VIR,1997,Harmonia,J3,10
VIR,1997,Harmonia,J4,10
VIR,1997,Samba-Enredo,J1,10
VIR,1997,Samba-Enredo,J2,9.5
VIR,1997,Samba-Enredo,J3,10
VIR,1997,Samba-Enredo,J4,10
VIR,1997,Bateria,J1,10
VIS,1997,Fantasias,J2,9.5
VIS,1997,Evolução,J4,10
VIS,1997,Harmonia,J1,10
VIS,1997,Harmonia,J2,10
VIS,1997,Harmonia,J3,10
VIS,1997,Harmonia,J4,9
VIS,1997,Samba-Enredo,J1,9
VIS,1997,Samba-Enredo,J2,9
VIS,1997,Samba-Enredo,J3,10
VIS,1997,Samba-Enredo,J4,9.5
VIS,1997,Bateria,J1,9.5
VIS,1997,Bateria,J2,10
VIS,1997,Evolução,J2,10
VIS,1997,Evolução,J3,9
VIS,1997,Evolução,J1,10
VIS,1997,Comissão de Frente,J3,10
VIS,1997,Mestre-Sala e Porta-Bandeira,J1,9.5
VIS,1997,Mestre-Sala e Porta-Bandeira,J2,9.5
VIS,1997,Mestre-Sala e Porta-Bandeira,J3,9.5
VIS,1997,Enredo,J4,10
VIS,1997,Mestre-Sala e Porta-Bandeira,J4,9
VIS,1997,Bateria,J3,9
VIS,1997,Bateria,J4,10
VIS,1997,Pen.,Pen.,0
VIS,1997,Enredo,J3,10
VIS,1997,Enredo,J2,9
VIS,1997,Enredo,J1,10
VIS,1997,Alegorias e Adereços,J4,9
VIS,1997,Alegorias e Adereços,J3,8.5
VIS,1997,Alegorias e Adereços,J2,9
VIS,1997,Alegorias e Adereços,J1,9.5
VIS,1997,Fantasias,J4,9
